table_name,field_name,language,translation,record_id
routes,route_long_name,el,Σταθμός Λάρνακα-Λιβάδια-Κελλιά-Τρούλλοι,20210011
routes,route_long_name,el,Τρούλλοι-Κελλιά-Λιβάδια- Σταθμός Λάρνακα,20210012
routes,route_long_name,el,Νυχτερινό Στ. Λ/κας - Λιμάνι -Πυροσβεστική -Π. Νοσοκομείο -Φοινικούδες -Ν. Νοσοκομείο -Σίνεπλεξ - Φανερωμένη - Στ. Λ/κας,20220011
routes,route_long_name,el,Σταθμός Λάρνακας - Μητρόπολη - Τριφύλλια - Τσιακκιλερό- Στάδιο Γ.Σ.Ζ - Βεργίνα - Νυχτερινό Αραδίππου ,20230011
routes,route_long_name,el,Νυχτερινό Αραδίππου - Βεργίνα - Στάδιο Γ.Σ.Ζ - Τσιακκιλερό - Τριφύλλια - Μητρόπολη - Σταθμός Λάρνακας,20230012
routes,route_long_name,el,Νυχτερινό Ορόκλινη - Πύλα - Κ.Ο.Τ. - Μακένζυ - Σταθμός Λάρνακας,20240011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Μακένζυ - Φοινικούδες - Κ.Ο.Τ. - Πύλα - Ορόκλινη,20240012
routes,route_long_name,el,Σταθμός Λάρνακα- Μακένζυ-Δρομολαξιά-Τερσεφάνου-Κίτι-Περβόλια,20250011
routes,route_long_name,el,Περβόλια- Κίτι- Τερσεφάνου-Δρομολαξιά-Αεροδρόμιο-Μακένζυ-Σταθμός Λάρνακα,20250012
routes,route_long_name,el,Μαρί - Βασιλικό - Ζύγι - Καλαβασός - Τόχνη - Χοιροκοιτία- Σταθμός Κοφίνου,20260011
routes,route_long_name,el,Σταθμός Κοφίνου - Χοιροκοιτία - Τόχνη - Καλαβασός - Ζύγι - Βασιλικό - Μαρί,20260012
routes,route_long_name,el,Μαρί - Βασιλικό - Ζύγι - Καλαβασός - Τόχνη - Χοιροκοιτία- Σταθμός Κοφίνου,20260021
routes,route_long_name,el,Σταθμός Κοφίνου - Χοιροκοιτία - Τόχνη - Καλαβασός - Ζύγι - Βασιλικό - Μαρί,20260022
routes,route_long_name,el,Μαρώνι - Ψεματισμένος - Χοιροκοιτία - Κοφίνου - Σταθμός Κοφίνου,20270011
routes,route_long_name,el,Σταθμός Κοφίνου - Κοφίνου - Χοιροκοίτια - Ψεματισμένος-Μαρώνι,20270012
routes,route_long_name,el,Οδού - Μελίνη - Ορά - Λάγια - Χοιροκοίτια - Σταθμός Κοφίνου,20280011
routes,route_long_name,el,Σταθμός Κοφίνου - Χοιροκοίτια - Λάγια - Ορά - Μελίνη - Οδού,20280012
routes,route_long_name,el,Αγίοι Βαβατσινιάς - Λάγια - Βάβλα - Κάτω Δρυς - Σκαρίνου - Σταθμός Κοφίνου,20290011
routes,route_long_name,el,Σταθμός Κοφίνου - Σκαρίνου - Κάτω Δρυς - Βάβλα - Λάγια - Αγίοι Βαβατσινιάς,20290012
routes,route_long_name,el,Βαβατσινιά - Πάνω Λεύκαρα - Κάτω Λεύκαρα - Σκαρίνου - Σταθμός Κοφίνου,20300011
routes,route_long_name,el,Σταθμός Κοφίνου - Σκαρίνου - Κάτω Λεύκαρα - Πάνω Λεύκαρα - Βαβατσινιά,20300012
routes,route_long_name,el,Βαβατσινιά - Πάνω Λεύκαρα - Κάτω Λεύκαρα - Σκαρίνου - Σταθμός Κοφίνου - Σταθμός Αλάμπρα,20300021
routes,route_long_name,el,Σταθμός Αλάμπρα - Σταθμός Κοφίνου - Σκαρίνου - Κάτω Λεύκαρα - Πάνω Λεύκαρα - Βαβατσινιά,20300022
routes,route_long_name,el,Πάνω Λεύκαρα - Κάτω Λεύκαρα - Σκαρίνου - Σταθμός Κοφίνου,20310011
routes,route_long_name,el,Σταθμός Κοφίνου - Σκαρίνου - Κάτω Λεύκαρα - Πάνω Λεύκαρα,20310012
routes,route_long_name,el,Τουριστική Πεντάσχινος - Άγιος Θεόδωρος - Σταθμός Κοφίνου,20320011
routes,route_long_name,el,Σταθμός Κοφίνου - Άγιος Θεόδωρος - Τουριστική Πεντάσχινος,20320012
routes,route_long_name,el,Σταθμός Λάρνακας - Αεροδρόμιο - Μενεού - Κίτι - Μαζωτός - Τουριστική Πεντάσχινος - Ζύγι - Βασιλικό,20330011
routes,route_long_name,el,Ζύγι - Τουριστική Πεντάσχινος - Μαζωτός - Κίτι - Μενεού - Αεροδρόμιο - Σταθμός Λάρνακας,20330012
routes,route_long_name,el,Σταθμός Λάρνακας - Νεο Νοσοκομείο - Αλεθρικό - Αγγλισίδες - Μενόγεια - Πολιτικό Άσυλο - Σταθμός Κοφίνου,20340011
routes,route_long_name,el,Σταθμός Κοφίνου - Αγγλισίδες - Αλεθρικό - Σταθμός Λάρνακας,20340012
routes,route_long_name,el,Σταθμός Κοφίνου - Αγγλισίδες - Βεργίνα- Ριζοελιά,20350011
routes,route_long_name,el,Ριζοελιά - Βεργίνα-Αγγλισίδες - Μενόγεια  - Σταθμός Κοφίνου,20350012
routes,route_long_name,el,Σταθμός Λάρνακας- Λύμπια-Δάλι- Πέρα Χωριό-Σταθμός Αλάμπρα,20360011
routes,route_long_name,el,Σταθμός Αλάμπρα- Πέρα Χωριό- Δάλι- Λύμπια- Σταθμός Λάρνακα,20360012
routes,route_long_name,el,Larnaca Station-Lympia-Dali-Pera Chorio-Alampra Station,20360021
routes,route_long_name,el,Λαρνακα - Αλαμπρα,20360031
routes,route_long_name,el,Αλάμπρα - Λάρνακα,20360032
routes,route_long_name,el,Σταθμός Λάρνακας - Καλό Χωριό - Αγία Άννα - Ψευδάς - Μοσφιλωτή - Πυργά - Κόρνος - Δελίκηπος,20370011
routes,route_long_name,el,Δελίκηπος - Κόρνος - Πυργά - Μοσφιλωτή - Ψευδάς - Αγία Άννα - Καλό Χωριό - Σταθμός Λάρνακας,20370012
routes,route_long_name,el,Σταθμός Λάρνακας- Λύκειο Βεργίνας- Καλό Χωριό- Δελίκηπος,20370021
routes,route_long_name,el,Δελίκηπος- Κόρνος- Καλό Χωριό- Λύκειο Βεργίνας- Σταθμός Λάρνακας,20370022
routes,route_long_name,el,Λάρνακα - Καλο Χώριο - Αγία Άννα - Ψευδάς - Πυργά - Κόρνος - Δελίκηπος,20370031
routes,route_long_name,el,Δελίκηπος -Κόρνος - Ψευδάς - Αγία Άννα - Καλό Χωριό  - Σταθμός Λάρνακας,20370032
routes,route_long_name,el,Σταθμός Λάρνακα- Αλεθρικό- Αγκλεισίδες- Αναφωτία-Αλαμινός,20380011
routes,route_long_name,el,Αλαμινός- Αναφωτία-Αγκλεισίδες-Αλεθρικό- Σταθμός Λάρνακα,20380012
routes,route_long_name,el,Σταθμός Λάρνακας - Κλαυδία -  Κιβισίλι - Αλεθρικό - Αγγλισίδες - Αναφωτιά - Αλαμινός - Σταθμός Κοφίνου,20380021
routes,route_long_name,el,Σταθμός Κοφίνου - Αλαμινός - Αναφωτιά - Αγγλισίδες - Κιβισίλι - Αλέθρικο - Κλαυδία - Σταθμός Λάρνακας,20380022
routes,route_long_name,el,Σταθμός Λάρνακα- Αλεθρικό- Αγγλεισίδες- Αναφωτία- Αλαμινός,20380031
routes,route_long_name,el,Αλαμινός- Αναφωτία-Αγκλεισίδες-Αλεθρικό-Σταθμός Λάρνακα,20380032
routes,route_long_name,el,Σταθμός Λάρνακας - Αλέθρικο - Αγγλισίδες - Αναφωτία-Αλαμινός - Σταθμός Κοφίνου,20380041
routes,route_long_name,el,Σταθμός Κοφίνου - Αλαμινός - Αναφοτίδα - Αγγλισίδες - Αλεθρικό - Σταθμός Λάρνακας,20380042
routes,route_long_name,el,Σταθμός Λάρνακας - Λύκειο Βεργίνας - Αλεθρικό - Αγγλισίδες - Αναφωτίδα - Αλαμινός - Σταθμός Κοφίνου,20380051
routes,route_long_name,el,Σταθμός Κοφίνου - Αλαμινός - Αναφωτίδα - Αγγλισίδες - Αλεθρικό - Λύκειο Βεργίνας - Σταθμός Λάρνακας,20380052
routes,route_long_name,el,Κιβισίλι - Αλεθρικό - Κλαυδιά - Σταθμός Λάρνακας,20390011
routes,route_long_name,el,Σταθμός Λάρνακας - Κλαυδιά - Αλεθρικό - Κιβισίλι,20390012
routes,route_long_name,el,Σταθμός Κοφίνου - Κιβισίλι - Αλεθρικό - Κλαυδία - Σταθμός Λάρνακας,20390031
routes,route_long_name,el,Σταθμός Λάρνακας - Κλαυδία - Αλεθρικό - Κιβισίλι-Σταθμός Κοφίνου  ,20390032
routes,route_long_name,el,Σταθμός Κοφίνου - Αγγλισίδες - Κιβισίλι - Αλεθρικό - Κλαυδιά - Λύκειο Βεργίνας - Σταθμός Λάρνακας,20390051
routes,route_long_name,el,Σταθμός Λάρνακας - Λύκειο Βεργίνας -Κλαυδιά - Αλεθρικό - Κιβισίλι - Αγγλισίδες - Σταθμός Κοφίνου,20390052
routes,route_long_name,el,Σταθμός Λάρνακας - Αλεθρικό - Απλάντα - Αγγλισίδες - Μενόγια - Σταθμός Κοφίνου,20400011
routes,route_long_name,el,Σταθμός Κοφίνου - Μενόγια - Αγγλισίδες - Απλάντα - Αλεθρικό -Σταθμός Λάρνακας ,20400012
routes,route_long_name,el,Σταθμός Λάρνακας - Αλεθρικό - Απλάντα- Αγγλισίδες - Μενόγια - Πολιτικό Α-Σταθμός Κοφίνου,20400021
routes,route_long_name,el,Σταθμός Κοφίνου - Μενόγια - Αγγλισίδες - Απλάντα - Αλεθρικό -Σταθμός Λάρνακας ,20400022
routes,route_long_name,el,Αθιένου - Αβδελλερό - Αραδίππου - Σταθμός Λάρνακας,20410011
routes,route_long_name,el,Σταθμός Λάρνακας - Αραδίππου - Αβδελλερό - Αθιένου,20410012
routes,route_long_name,el,Αθιένου - Αραδίππου - Λύκειο Βεργίνας - Σταθμός Λάρνακας,20410031
routes,route_long_name,el,Λάρνακα - Λυκειο Βεργίνας - Αραδίππου - Αθιένου,20410032
routes,route_long_name,el,"Νυχτερινό Σταθμός Κοφίνου - Σταθμός Λάρνακας (Συνδεση με Δρομολογια: 449 450 451)",20420011
routes,route_long_name,el,"Νυχτερινό Σταθμός Λάρνακας - Σταθμός Κοφίνου (Συνδεση με Δρομολογια: 449 450 451)",20420012
routes,route_long_name,el,Νυχτερινό Βαβατσινιά - Πάνω Λεύκαρα - Κάτω Λεύκαρα - Κάτω Δρυς - Σκαρίνου - Σταθμός Κοφίνου,20430011
routes,route_long_name,el,Νυχτερινό Σταθμός Κοφίνου - Σκαρίνου - Κάτω Δρυς - Κάτω Λεύκαρα - Πάνω Λεύκαρα - Βαβατσινιά,20430012
routes,route_long_name,el,Νυχτερινό Καλαβασός - Τοχνη - Ψεματισμένος - Μαρώνι - Άγιος Θεόδωρος - Κοφίνου - Σταθμός Κοφίνου,20440011
routes,route_long_name,el,Νυχτερινό Σταθμός Κοφίνου - Κοφίνου - Άγιος Θεόδωρος - Μαρώνι - Ψεματισμένος - Τοχνη - Καλαβασός,20440012
routes,route_long_name,el,Νυχτερινό Οδού - Μελίνη - Αγίοι Βαβατσινιάς - Ορά - Λάγια - Βάβλα - Χοιροκοίτια - Σταθμός Κοφίνου,20450011
routes,route_long_name,el,Νυχτερινό Σταθμός Κοφίνου - Χοιροκοίτια - Βάβλα - Λάγια - Ορά - Αγίοι Βαβατσινιάς - Μελίνη - Οδού,20450012
routes,route_long_name,el,Νυχτερινό Αλαμινός - Αναφωτία - Απλάντα - Κιβισίλι - Αλεθρικό - Κλαυδιά - Σταθμός Λάρνακας,20460011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Κλαυδιά - Αλεθρικό - Κιβισίλι - Απλάντα - Αναφωτία -Αλαμινός,20460012
routes,route_long_name,el,Νυχτερινό Αθιένου - Αβδελλερό - Αραδίππου - Σταθμός Λάρνακας,20470011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Αραδίππου - Αβδελλερό - Αθιένου,20470012
routes,route_long_name,el,Νυχτερινό Κόρνος - Πυργά - Μοσφιλωτή - Ψευδάς - Αγία Άννα - Καλό Χωριό - Σταθμός Λάρνακας,20480011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Καλό Χωριό - Αγία Άννα - Ψευδάς - Μοσφιλωτή - Πυργά - Κόρνος,20480012
routes,route_long_name,el,Νυχτερινό Βασιλικό - Μαρί - Ζύγι - Τουριστική Πεντάσχινος - Μαζωτός - Κίτι - Μενεού - Αεροδρόμιο - Σταθμός Λάρνακας,20490011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Αεροδρόμιο - Μενεού - Κίτι - Μαζωτός - Τουριστική Πεντάσχινος - Ζύγι - Μαρί - Βασιλικό,20490012
routes,route_long_name,el,Σταθμός Λάρνακας-Μακένζυ-Mall-Σταθμός Λάρνακας,20500011
routes,route_long_name,el,Σταθμός Αλάμπρας - Αεροδρόμιο Λάρνακας,20510011
routes,route_long_name,el,Αεροδρόμιο - Σταθμός Αλάμπρας,20510012
routes,route_long_name,el,Σταθμός Λάρνακας - Πύλα - Σταθμός Λάρνακας,20520081
stops,stop_name,el,3η Στάση Κάτω Δρυ,6984
stops,stop_desc,el,3ηΣτΚαΔρ,6984
stops,stop_name,el,Λεωφ. Ακροπολεως - Ιθάκης,6650
stops,stop_desc,el,ΛεΑκ-Ιθ,6650
stops,stop_name,el,Δημοτικό Σχολείο Μαρωνιού 1,5993
stops,stop_desc,el,ΔημΣχοΜαρ,5993
stops,stop_name,el,Αρχιμ. Μακαρίου Μαχαιριώτου - Ελευσίνος,6811
stops,stop_desc,el,ΑρΜαΜα-Ελ,6811
stops,stop_name,el,Λεωφ. Γρηγόρη Αυξεντίου - Αποστ. Ανδρέου 2,6012
stops,stop_desc,el,ΓρΑυ-ΑπΑν,6012
stops,stop_name,el,2η Στάση Μαρί,6141
stops,stop_desc,el,2ηΣταΜαρ,6141
stops,stop_name,el,Λεωφ. Γρηγόρη Αυξεντίου - Αριστ. Βαλαωρίτη,6569
stops,stop_desc,el,ΓρΑυ-ΑρΒα,6569
stops,stop_name,el,Ομήρου - Φαλήρου,6781
stops,stop_desc,el,Ομη-Φαλ,6781
stops,stop_name,el,Δημοτικό Σχολείο Αγίων Αναργύρων,6816
stops,stop_desc,el,ΔηΣχΑγΑν,6816
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Ακροπόλεως,6184
stops,stop_desc,el,ΑρΜαΓ-Ακ,6184
stops,stop_name,el,Λεωφ. Αγίου Παντελεήμονος - Γρηγόρη Αυξεντίου,6611
stops,stop_desc,el,ΑΠα-ΓρΑυ,6611
stops,stop_name,el,Εκκλησια Αγίου Βασιλείου,6209
stops,stop_desc,el,ΕκκΑγιΒασ,6209
stops,stop_name,el,Δρόμος Ορά - Λάγειας - 1η Στάση,6971
stops,stop_desc,el,ΔρΟ-Λα-1Σ,6971
stops,stop_name,el,Τ. Παπαδοπουλου (EKO),6430
stops,stop_desc,el,Παπαδο.EKO,6430
stops,stop_name,el,Δημοτικό Θέατρο Λάρνακας 1,6103
stops,stop_desc,el,ΔημΘεαΛαρ,6103
stops,stop_name,el,Λεωφ. Αρτέμιδος - Λεωφ. Τάσου Μητσόπουλου 1,6114
stops,stop_desc,el,Αρ-ΤΜη,6114
stops,stop_name,el,Λεωφ. Αμμοχώστου - Θέτιδος,6556
stops,stop_desc,el,ΛεΑμ-Θε,6556
stops,stop_name,el,Ξενοδοχείο Princess 2,6417
stops,stop_desc,el,ΞενοδPrinc,6417
stops,stop_name,el,Δημοτικό Σχολείο Αγίου Γεωργίου,6413
stops,stop_desc,el,ΔηΣχΑγΓε,6413
stops,stop_name,el,Τουριστική Περβολιών - 5η Στάση,6631
stops,stop_desc,el,ΤοΠε-5ηΣτ,6631
stops,stop_name,el,Νέο Νοσοκομείο 1,6327
stops,stop_desc,el,ΝεοΝοσοκ,6327
stops,stop_name,el,Λεωφ. Φανερωμένης - Μακεδονίας,6348
stops,stop_desc,el,ΛεΦα-Μα,6348
stops,stop_name,el,Κάτω Βαρωσίων - Λευκονοίκου,6877
stops,stop_desc,el,ΚαΒα-Λε,6877
stops,stop_name,el,Λεωφ. Γεώργ. Γρίβα Διγενή - Ανεξαρτησίας,6959
stops,stop_desc,el,ΓεΓΔι-Αν,6959
stops,stop_name,el,Πενταδακτύλου - 1η Στάση,6719
stops,stop_desc,el,Πε-1ηΣτ,6719
stops,stop_name,el,Κυριάκου Μάτση - Ευαγόρα Παπαχριστοφόρου,6830
stops,stop_desc,el,ΚυΜα-ΕυΠα,6830
stops,stop_name,el,Λεωφ. Ελευθερίας - Λεωφ. Γιώργου Χριστοδουλίδη,6287
stops,stop_desc,el,Ελ-ΓιΧρ,6287
stops,stop_name,el,Λεωνίδου,6794
stops,stop_desc,el,Λεωνιδου,6794
stops,stop_name,el,Λεωφ. Ακροπόλεως - Λεωφ. Σταδίου 1,6281
stops,stop_desc,el,ΛεΑκ-ΛεΣτ,6281
stops,stop_name,el,Λεωφ. Ελευθερίας - Λεωφ. Ελλάδος,6869
stops,stop_desc,el,ΛεΕλ-ΛεΕλ,6869
stops,stop_name,el,Γρηγόρη Αυξεντίου - 3η Κόρνου 1,4627
stops,stop_desc,el,ΓρΑυ-3ηΚο,4627
stops,stop_name,el,Καλύμνου - Πάτμου,6699
stops,stop_desc,el,Καλ-Πατ,6699
stops,stop_name,el,Παιδείας - Αποστόλου Ανδρέου,6444
stops,stop_desc,el,Πα-ΑπΑν,6444
stops,stop_name,el,1 Μαΐου - 8η Κόρνου 2,4622
stops,stop_desc,el,1Μα-8ηΚο,4622
stops,stop_name,el,Λεωφ. Ελευθερίας - 2η Στάση,6471
stops,stop_desc,el,ΛεΕλ-2ηΣτ,6471
stops,stop_name,el,Παναγίας Ασταδιώτισσας - 14η Στάση,6305
stops,stop_desc,el,ΠαΑσ-14Στ,6305
stops,stop_name,el,Λεωφ. Γ. Χριστοδουλίδη - Δάφνιδος,6166
stops,stop_desc,el,ΛεΓ.Χρ-Δα,6166
stops,stop_name,el,Παραλία Φάρος 2,6637
stops,stop_desc,el,ΠαραλΦαρος,6637
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - 2η Στάση,6019
stops,stop_desc,el,ΑρΜαΓ-2Σ,6019
stops,stop_name,el,Σμύρνης - Ατταλείας,6336
stops,stop_desc,el,Σμυ-Αττ,6336
stops,stop_name,el,Δρόμος Κίτι - Μαζωτός - 5η Στάση,6201
stops,stop_desc,el,ΔρΚ-Μα-5Σ,6201
stops,stop_name,el,Ανδρέα Ζάκου,6627
stops,stop_desc,el,ΑνδρεΖακου,6627
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Μιλτιάδους,6162
stops,stop_desc,el,ΑρΜαΓ-Μι,6162
stops,stop_name,el,Λεωφ. Λάρνακας - Δεκέλειας - 4η Στάση,6920
stops,stop_desc,el,Λα-Δε-4Σ,6920
stops,stop_name,el,4η Στάση Κάτω Δρυ,6985
stops,stop_desc,el,4ηΣτΚαΔρ,6985
stops,stop_name,el,Κόμβος Παναγιώτη Κουμενή 1,6729
stops,stop_desc,el,ΚομΠανΚου,6729
stops,stop_name,el,Πυγμαλίωνος 1,6723
stops,stop_desc,el,Πυγμαλιωνο,6723
stops,stop_name,el,Αρχ. Μακαρίου,6482
stops,stop_desc,el,Αρχ. Μακα,6482
stops,stop_name,el,Λεωφ. Λεμεσού - Αρχιεπισκόπου Μακαρίου Γ,3749
stops,stop_desc,el,Λε-ΑρΜαΓ,3749
stops,stop_name,el,Στάδιο Γ.Σ.Ζ. 1,6324
stops,stop_desc,el,ΣταδιΓ.Σ.Ζ,6324
stops,stop_name,el,Κοινοτικό Συμβούλιο Λυμπιών,4574
stops,stop_desc,el,ΚοιΣυμΛυμ,4574
stops,stop_name,el,Εκκλησία Αγίου Φανουρίου,6944
stops,stop_desc,el,ΕκκΑγιΦαν,6944
stops,stop_name,el,Λεωφ. Παναγίας Ελεούσας 2,4609
stops,stop_desc,el,ΛεωΠανΕλε,4609
stops,stop_name,el,Αγίας Ειρήνης - Αγίου Επίκτητου,6702
stops,stop_desc,el,ΑγΕι-ΑγΕπ,6702
stops,stop_name,el,Ωρών - Δρυάδων,6695
stops,stop_desc,el,Ωρω-Δρυ,6695
stops,stop_name,el,Ελευθέριου Βενιζέλου - Παναγιώτη Ματσούκα,6859
stops,stop_desc,el,ΕλΒε-ΠαΜα,6859
stops,stop_name,el,Εκκλησία Τιμίου Σταυρού 2,7000
stops,stop_desc,el,ΕκκΤιμΣτα,7000
stops,stop_name,el,Δρόμος Βασιλικό - Ζύγι - 1η Στάση,6954
stops,stop_desc,el,ΔρΒα-Ζ-1Σ,6954
stops,stop_name,el,Αρχιμ. Μακαρίου Μαχαιριώτου - Φρίξου Παναγιώτου,6810
stops,stop_desc,el,ΑρΜαΜα-ΦρΠ,6810
stops,stop_name,el,Λεωφ. Στρατηγού Τιμάγια - Μαυρομιχάλη,6411
stops,stop_desc,el,ΛεΣτΤι-Μα,6411
stops,stop_name,el,Καλό Χωριό - Παναγίας Ελεούσας,7741
stops,stop_desc,el,ΚαλΠαν,7741
stops,stop_name,el,Λύκειο Λιβαδιών,6580
stops,stop_desc,el,ΛυκειΛιβαδ,6580
stops,stop_name,el,Ξενοδοχείο Princess 1,6429
stops,stop_desc,el,ΞενοδPrinc,6429
stops,stop_name,el,2η Στάση Βάβλας,6065
stops,stop_desc,el,2ηΣταΒαβ,6065
