table_name,field_name,language,translation,record_id
routes,route_long_name,el,Πόλις Χρυσοχούς - Πελαθούσα,30190011
routes,route_long_name,el,Πελαθούσα - Πόλις Χρυσοχούς,30190012
routes,route_long_name,el,Πόλις Χρυσοχούς - Μακούντα - Κινούσα,30200011
routes,route_long_name,el,Κινούσα - Μακούντα - Πόλις Χρυσοχούς,30200012
routes,route_long_name,el,Σταθμός Καραβέλλα - Γεροσκήπου - Τίμη - Κούκλια - Πέτρα του Ρωμιού - Πισσούρι,30210011
routes,route_long_name,el,Πισσούρι - Πέτρα του Ρωμιού - Κούκλια - Τίμη - Γεροσκήπου - Σταθμός Καραβέλλα,30210012
routes,route_long_name,el,Σταθμός Λιμανιού - Ποσειδώνος - Γεροσκήπου - Κούκλια - Πέτρα του Ρωμιού,30220011
routes,route_long_name,el,Πέτρα του Ρωμιού - Κούκλια - Γεροσκήπου - Ποσειδώνος - Σταθμός Λιμανιού,30220012
routes,route_long_name,el,Σταθμός Λιμανιού - Ποσειδώνος - Γεροσκήπου - Κούκλια - Πέτρα του Ρωμιού - Aphrodite Hills,30220021
routes,route_long_name,el,Aphrodite Hills - Κούκλια - Γεροσκήπου - Ποσειδώνος - Σταθμός Λιμανιού - Σταθμός Τάφοι των Βασιλέων,30220022
routes,route_long_name,el,Σταθμός Τάφοι των Βασιλέων - Σταθμός Λιμανιού - Ποσειδώνος - Γεροσκήπου - Κούκλια - Πέτρα του Ρωμιού - Aphrodite Hills,30220031
routes,route_long_name,el,Πάφος - Γεροσκήπου - Κούκλια - Αρχιμανδρίτα,30230011
routes,route_long_name,el,Αρχιμανδρίτα - Κούκλια - Γεροσκήπου - Πάφος,30230012
routes,route_long_name,el,Στ. Καραβέλλα - Στ. Ταφοι των Βασιλέων - Γεροσκήπου - Aphrodite Hills - Κούκλια - Αρχιμανδρίτα,30230021
routes,route_long_name,el,Στ. Καραβέλλα - Νικόκλεια - Φασούλα - Μαμόνια - Πραστειό - Κέδαρες - Πραιτώρι - Φιλούσα - Άγιος Νικόλαος,30240011
routes,route_long_name,el,Άγιος Νικόλαος - Φιλούσα - Πραιτώρι - Κέδαρες - Πραστειό - Μαμόνια - Φασούλα - Νικόκλεια - Στ. Καραβέλλα,30240012
routes,route_long_name,el,Σταθμός Καραβέλλα - Χολέτρια - Σταυροκόννου - Κελοκέδαρα - Σαλαμιού - Μέσανα - Αρμίνου,30250011
routes,route_long_name,el,Αρμίνου - Μέσανα - Σαλαμιού - Κελοκέδαρα - Σταυροκόννου - Χολέτρια - Σταθμός Καραβέλλα,30250012
routes,route_long_name,el,Σταθμός Καραβέλλα - Τεχνική Σχολή - Χολέτρια - Σταυροκόννου - Κελοκέδαρα - Σαλαμιού - Μέσανα - Αρμίνου,30250021
routes,route_long_name,el,Αρμίνου - Μέσανα - Σαλαμιού - Κελοκέδαρα - Σταυροκόννου - Χολέτρια - Τεχνική Σχολή - Σταθμός Καραβέλλα,30250022
routes,route_long_name,el,Αγ. Ιωάννης - Τραχυπέδουλα - Σταυροκόννου,30260011
routes,route_long_name,el,Σταυροκόννου - Τραχυπέδουλα - Αγ. Ιωάννης,30260012
routes,route_long_name,el,Στ. Καραβέλλα - Αγ. Βαρβάρα - Νατά - Αμαργέτη - Αγ. Μαρίνα - Πενταλιά - Γαλαταριά - Κοιλίνια - Στατός - Άγιος Φώτιος,30270011
routes,route_long_name,el,Άγιος Φώτιος - Στατός - Κοιλίνια - Γαλαταριά - Πενταλιά - Αγ. Μαρίνα - Αμαργέτη - Νατά - Αγ. Βαρβάρα - Στ. Καραβέλλα,30270012
routes,route_long_name,el,Στ. Καραβέλλα - Αγ. Βαρβάρα - Νατά - Αμαργέτη - Νέα Πενταλιά - Πενταλιά - Γαλαταριά - Κοιλίνια - Στατός - Άγιος Φώτιος,30270021
routes,route_long_name,el,Άγιος Φώτιος - Στατός - Κοιλίνια - Γαλαταριά - Πενταλιά - Νέα Πενταλιά - Αμαργέτη - Νατά - Αγ. Βαρβάρα - Στ. Καραβέλλα,30270022
routes,route_long_name,el,Στ. Καραβέλλα - Τεχνική Σχολή - Αγ. Βαρβάρα - Νατά - Νέα Πενταλιά - Πενταλιά - Γαλαταριά - Στατός - Άγιος Φώτιος,30270031
routes,route_long_name,el,Άγιος Φώτιος - Στατός - Γαλαταριά - Πενταλιά - Νέα Πενταλιά - Νατά - Αγ. Βαρβάρα - Τεχνική Σχολή - Στ. Καραβέλλα,30270032
routes,route_long_name,el,Άγιος Φώτιος - Στατός - Γαλαταριά - Πενταλιά - Νέα Πενταλιά - Αμαργέτη,30270042
routes,route_long_name,el,Σταθμός Καραβέλλα - Τσάδα - Πολέμι - Ψάθι - Αγ. Δημητριανός - Κανναβιού - Ασπρογιά - Παναγιά,30280011
routes,route_long_name,el,Παναγιά - Ασπρογιά - Κανναβιού - Αγ. Δημητριανός - Ψάθι - Πολέμι - Τσάδα - Σταθμός Καραβέλλα,30280012
routes,route_long_name,el,Σταθμός Καραβέλλα - Τσάδα - Πολέμι - Ψάθι - Αγ. Δημητριανός - Κανναβιού - Ασπρογιά - Παναγιά,30280021
routes,route_long_name,el,Παναγιά - Ασπρογιά - Κανναβιού - Αγ. Δημητριανός - Ψάθι - Πολέμι - Τσάδα - Σταθμός Καραβέλλα,30280022
routes,route_long_name,el,Παναγιά - Ασπρογιά (εντός χωριού) - Κανναβιού - Αγ. Δημητριανός - Ψάθι - Πολέμι - Τσάδα - Σταθμός Καραβέλλα,30280032
routes,route_long_name,el,Αγ. Δημητριανός - Μηλιά - Δρυνειά - Δρύμου - Σίμου - Λάσα - Φοίτη - Κρήτου Μαρόττου - Αγ. Δημητριανός,30290011
routes,route_long_name,el,Σταθμός Καραβέλλα - Τσάδα - Καλλέπεια - Λετύμπου - Λεμόνα - Χούλου,30300011
routes,route_long_name,el,Χούλου - Λεμόνα - Λετύμπου - Καλλέπεια - Τσάδα (Κύριος δρόμος) - Σταθμός Καραβέλλα,30300012
routes,route_long_name,el,Πόλις Χρυσοχούς - Στενή - Περιστερώνα - Φιλούσα - Λυσός,30310011
routes,route_long_name,el,Λυσός - Φιλούσα - Περιστερώνα - Στενή - Πόλις Χρυσοχούς,30310012
routes,route_long_name,el,Πόλις Χρυσοχούς - Τέρρα - Κρήτου Τέρρα - Ίνεια - Δρούσεια - Αρόδες - Κάθηκας - Θελέτρα - Σταθμός Καραβέλλα,30320011
routes,route_long_name,el,Σταθμός Καραβέλλα - Θελέτρα - Αρόδες - Δρούσεια - Ίνεια - Κρήτου Τέρρα - Τέρρα - Πόλις Χρυσοχούς,30320012
routes,route_long_name,el,Παχύαμμος - Πωμός - Νέα Δήμματα - Αγ. Μαρίνα - Αργάκα - Πόλις Χρυσοχούς,30330011
routes,route_long_name,el,Πόλις Χρυσοχούς - Αργάκα - Αγ. Μαρίνα - Νέα Δήμματα - Πωμός - Παχύαμμος,30330012
routes,route_long_name,el,Παχύαμμος - Πωμός - Νέα Δήμματα - Αγ. Μαρίνα - Πάνω Γυαλιά - Αργάκα - Πάνω Αργάκα - Πόλις Χρυσοχούς,30340011
routes,route_long_name,el,Πόλις Χρυσοχούς - Πάνω Αργάκα - Αργάκα - Πάνω Γυαλιά - Αγ. Μαρίνα - Νέα Δήμματα - Πωμός - Παχύαμμος,30340012
routes,route_long_name,el,Πόλις Χρυσοχούς - Χρυσοχού - Γουδί - Χόλη - Σκούλλι - Γιόλου - Στρουμπί - Τσάδα - Σταθμός Καραβέλλα,30350011
routes,route_long_name,el,Σταθμός Καραβέλλα - Τσάδα - Στρουμπί - Γιόλου - Σκούλλι - Χόλη - Γουδί - Χρυσοχού - Πόλις Χρυσοχούς,30350012
routes,route_long_name,el,Πόλις Χρυσοχούς - Χρυσοχού - Γουδί - Χόλη - Σκούλλι - Γιόλου - Στρουμπί - Τσάδα - Κυβερνητικά - Σταθμός Καραβέλλα,30350021
routes,route_long_name,el,Σταθμός Καραβέλλα - Κυβερνητικά - Τσάδα - Στρουμπί - Γιόλου - Σκούλλι - Χόλη - Γουδί - Χρυσοχού - Πόλις Χρυσοχούς,30350022
routes,route_long_name,el,Πόλις Χρυσοχούς - Σχολεία Πόλης  - Χρυσοχού - Γουδί - Χόλη - Σκούλλι - Γιόλου - Στρουμπί - Τσάδα - Σταθμός Καραβέλλα,30350031
routes,route_long_name,el,Σταθμός Καραβέλλα - Τσάδα - Στρουμπί - Γιόλου - Σκούλλι - Χόλη - Γουδί - Χρυσοχού - Σχολεία Πόλης - Πόλις Χρυσοχούς,30350032
routes,route_long_name,el,Πολις Χρυσοχούς - Χρυσοχού - Γουδί - Σκούλλι - Χόλη - Ακουρδάλεια - Μηλιού - Γιόλου,30360011
routes,route_long_name,el,Γιόλου - Μηλιού - Ακουρδάλεια - Χόλη - Σκούλλι - Γουδί - Χρυσοχού - Πολις Χρυσοχούς,30360012
routes,route_long_name,el,Πόλις Χρυσοχούς - Προδρόμι - Ανδρολύκου,30370011
routes,route_long_name,el,Ανδρολύκου - Προδρόμι - Πόλις Χρυσοχούς,30370012
routes,route_long_name,el,Κόλπος Κοραλλίων - Πέγεια - Κάθηκας - Αρόδες - Ίνεια - Δρούσεια - Πόλις Χρυσοχούς,30380011
routes,route_long_name,el,Πόλις Χρυσοχούς - Δρούσεια - Ίνεια - Αρόδες - Κάθηκας - Πέγεια - Κόλπος Κοραλλίων,30380012
routes,route_long_name,el,Πόλις Χρυσοχούς - Χρυσοχού - Σκούλλι - Γιόλου - Στρουμπί - Τσάδα - Λ. Μεσόγης - Γεροσκήπου - Τίμη - Αεροδρόμιο Πάφου,30390011
routes,route_long_name,el,Αεροδρόμιο Πάφου - Τίμη - Γεροσκήπου - Λ. Μεσόγης - Τσάδα - Στρουμπί - Γιόλου - Σκούλλι - Χρυσοχού - Πόλις Χρυσοχούς,30390012
routes,route_long_name,el,Πόλις Χρυσοχούς - Νοσοκομείο Πόλις,30400011
routes,route_long_name,el,Νοσοκομείο Πόλις - Πόλις Χρυσοχούς,30400012
routes,route_long_name,el,Σταθμός Καραβέλλα - Χλώρακα - Λέμπα - Κισσόνεργα - Πέγεια (Ακουρσός) ,30410011
routes,route_long_name,el,Πέγεια (Ακουρσός) - Κισσόνεργα - Λέμπα - Χλώρακα - Σταθμός Καραβέλλα,30410012
routes,route_long_name,el,Κόλπος Κοραλλίων - Θαλασσινές Σπηλιές - Άγιος Γεώργιος Πέγειας,30420011
routes,route_long_name,el,Άγιος Γεώργιος Πέγειας -  Θαλασσινές Σπηλιές - Κόλπος Κοραλλίων,30420012
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ` - Μάρκου Δράκου,1344
stops,stop_desc,el,ΑρΜαΓ-ΜαΔρ,1344
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ` - Ανεξαρτησίας 1,1314
stops,stop_desc,el,ΑρΜαΓ-Αν,1314
stops,stop_name,el,Ιάσονος - Νέστορος,1915
stops,stop_desc,el,Ιασ-Νεσ,1915
stops,stop_name,el,Αγία Μαρίνα Κελοκεδάρων 1,7771
stops,stop_desc,el,ΑγιΜαρΚελ,7771
stops,stop_name,el,Τεχνική Σχολή Πόλις Χρυσοχούς 1,1710
stops,stop_desc,el,ΤεΣχΠοΧρ,1710
stops,stop_name,el,Ξενοδοχείο Coral Beach 2,5583
stops,stop_desc,el,ΞενCorBea,5583
stops,stop_name,el,Παλαιός Δρόμος Λεμεσού - Πάφου - 4η Στάση,1727
stops,stop_desc,el,ΠαΔρΛε-Π-4,1727
stops,stop_name,el,3η Στάση Στενής,1847
stops,stop_desc,el,3ηΣταΣτε,1847
stops,stop_name,el,Παλαιός Δρόμος Λεμεσού - Πάφου - 13η Στάση,1902
stops,stop_desc,el,ΠαΔρΛε-Π-1,1902
stops,stop_name,el,Μαρίνα Λατσί 2,1698
stops,stop_desc,el,ΜαρινΛατσι,1698
stops,stop_name,el,Λεωφ. Αγίου Γεωργίου - Δημμα,5569
stops,stop_desc,el,ΛεΑγΓε-Δη,5569
stops,stop_name,el,Κυνούσα,7162
stops,stop_desc,el,Κυνουσα,7162
stops,stop_name,el,Θαλασσινές Σπηλιές 1,8026
stops,stop_desc,el,ΘαλΣπηλιες,8026
stops,stop_name,el,Χριστοδούλου Σώζου - Πειραιώς,1977
stops,stop_desc,el,ΧρΣω-Πε,1977
stops,stop_name,el,Λεωφ. Χρίστου Κκέλη - Γεωργίου Μιχαήλ,1519
stops,stop_desc,el,ΧρΚ-ΓεΜι,1519
stops,stop_name,el,6η Στάση Πωμός,7095
stops,stop_desc,el,6ηΣταΠωμ,7095
stops,stop_name,el,Στρατηγού Αλεξ. Παπάγου - Ονησίλου,1909
stops,stop_desc,el,ΣτΑλΠα-Ον,1909
stops,stop_name,el,Λεωφ. Ποσειδωνος - 3η Στάση,1390
stops,stop_desc,el,ΛεΠο-3ηΣτ,1390
stops,stop_name,el,Λεωφ. Ακάμαντος - Γεωργίου Χατζηγιάννη,7165
stops,stop_desc,el,ΛεΑκ-ΓεΧα,7165
stops,stop_name,el,Νικολάου Έλληνα - 6η Στάση,1404
stops,stop_desc,el,ΝιΕλ-6ηΣτ,1404
stops,stop_name,el,Δημοσθένη Γεωργίου - 2η Στάση,7124
stops,stop_desc,el,ΔηΓε-2ηΣτ,7124
stops,stop_name,el,1η Στάση Γουδί,1890
stops,stop_desc,el,1ηΣταΓου,1890
stops,stop_name,el,Λεωφ. Βασ. Στασίοικου Α` - 1η Στάση,1701
stops,stop_desc,el,ΒΣτΑ-1Σ,1701
stops,stop_name,el,Λεωφ. Αρχιεπισκόπου Μακαρίου Γ` - 2η Στάση,1496
stops,stop_desc,el,ΑρΜαΓ-2Σ,1496
stops,stop_name,el,Ξενοδοχείο Άνασσα 1,1957
stops,stop_desc,el,ΞενοδΑνασσ,1957
stops,stop_name,el,Δημοτικό Σχολείο Αργάκας,1941
stops,stop_desc,el,ΔημΣχοΑργ,1941
stops,stop_name,el,Λεωφ. Αγίου Γεωργίου - Εξακάμαρου,5553
stops,stop_desc,el,ΛεΑγΓε-Εξ,5553
stops,stop_name,el,12η Στάση Αγία Μαρίνα Χρυσοχούς,7100
stops,stop_desc,el,12ΣτΑγΜαΧρ,7100
stops,stop_name,el,Λεωφ. Αγίου Γεωργίου - Πλαταιών 2,5594
stops,stop_desc,el,ΛεΑγΓε-Πλ,5594
stops,stop_name,el,Κοινοτικό Στάδιο Πισσουρίου 1,7616
stops,stop_desc,el,ΚοιΣταΠισ,7616
stops,stop_name,el,Πλατεία Ίνειας 1,1930
stops,stop_desc,el,ΠλατεΙνεια,1930
stops,stop_name,el,Λεωφ. Χρίστου Κκέλη - Νικόλα Γιαννίκου 2,1493
stops,stop_desc,el,ΧρΚ-ΝιΓι,1493
stops,stop_name,el,Αγίου Στεφάνου - Αγίου Στυλιανού,1498
stops,stop_desc,el,ΑγΣτ-ΑγΣτ,1498
stops,stop_name,el,Λεωφ. Μάριου - 4η Στάση,1882
stops,stop_desc,el,ΛεΜα-4ηΣτ,1882
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ` - Αλ. Παναγούλη,1307
stops,stop_desc,el,ΑρΜαΓ-ΑΠα,1307
stops,stop_name,el,Παλαιός Δρόμος Λεμεσού - Πάφου - 9η Στάση 1,7753
stops,stop_desc,el,ΠαΔρΛε-Π-9,7753
stops,stop_name,el,3η Στάση Κελοκέδαρα,1764
stops,stop_desc,el,3ηΣταΚελ,1764
stops,stop_name,el,Δρόμος Κοίλη - Τσάδα,7123
stops,stop_desc,el,ΔρομοΚοιλη,7123
stops,stop_name,el,Εκκλησία Αγίων Αναργύρων 1,1918
stops,stop_desc,el,ΕκκΑγιΑνα,1918
stops,stop_name,el,4η Στάση Λετύμβου,1834
stops,stop_desc,el,4ηΣταΛετ,1834
stops,stop_name,el,Σωτηράκη Μαρκίδη - Πριάμου,1378
stops,stop_desc,el,ΣωΜα-Πρ,1378
stops,stop_name,el,2η Στάση Λυσός 2,7793
stops,stop_desc,el,2ηΣταΛυσ,7793
stops,stop_name,el,Νεαπόλεως - Γεωργίου Μενελάου,7082
stops,stop_desc,el,Νε-ΓεΜε,7082
stops,stop_name,el,Κέντρο Γιαλιάς 2,7744
stops,stop_desc,el,ΚεντρΓιαλι,7744
stops,stop_name,el,1η Στάση Χρυσοχού,7180
stops,stop_desc,el,1ηΣταΧρυ,7180
stops,stop_name,el,Εκκλησία Αγίου Ραφαήλ 1,7091
stops,stop_desc,el,ΕκκΑγιΡαφ,7091
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ` - Ιωάν. Καποδίστρια,1422
stops,stop_desc,el,ΑρΜαΓ-ΙΚα,1422
stops,stop_name,el,2η Στάση Άγιος Νικόλαος Πάφου,7750
stops,stop_desc,el,2ηΣτΑγΝιΠα,7750
stops,stop_name,el,Παραλία Δημοτικά Μπάνια,7992
stops,stop_desc,el,ΠαρΔημΜπαν,7992
stops,stop_name,el,Γεωργίου Γρίβα Διγενή - Κερύνειας,1568
stops,stop_desc,el,ΓεΓρΔι-Κε,1568
stops,stop_name,el,Λεωφ. Μιχαλάκη Κυπριανού - Αποστ. Λουκά,1529
stops,stop_desc,el,ΜιΚυ-ΑπΛ,1529
stops,stop_name,el,2η Στάση Καλέπεια,1856
stops,stop_desc,el,2ηΣταΚαλ,1856
stops,stop_name,el,Λεωφ. Ακάμαντος - Αφροδίτης,7166
stops,stop_desc,el,ΛεΑκ-Αφ,7166
stops,stop_name,el,Λεωφ. Αγίου Γεωργίου - Νικολάου Πενταρά,5593
stops,stop_desc,el,ΑΓε-ΝιΠε,5593
stops,stop_name,el,Λεωφ. Μιχαλάκη Κυπριανού - Φιλίππου Διογένους,1527
stops,stop_desc,el,ΜιΚυ-ΦιΔι,1527
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ - Νικου Καραπατάκη 2,7139
stops,stop_desc,el,ΑρΜαΓ-ΝΚα,7139
stops,stop_name,el,1η Στάση Στρουμπί,1796
stops,stop_desc,el,1ηΣταΣτρ,1796
stops,stop_name,el,6η Στάση Χολέτρια,1777
stops,stop_desc,el,6ηΣταΧολ,1777
stops,stop_name,el,Αλεξάνδρου Υψηλάντη - Νίκου Μούντη 1,7085
stops,stop_desc,el,ΑλΥψ-ΝιΜο,7085
stops,stop_name,el,Δημοτικό Σχολείο Έμπας 1,1429
stops,stop_desc,el,ΔημΣχοΕμπ,1429
stops,stop_name,el,Αγαπήνορος - Πριάμου,1586
stops,stop_desc,el,Αγα-Πρι,1586
stops,stop_name,el,Λεωφ. Θεάς Αφροδίτης - 1η Στάση,1396
stops,stop_desc,el,ΘΑφ-1Σ,1396
stops,stop_name,el,Λεωφ. Θεάς Αφροδίτης - 2η Στάση,1368
stops,stop_desc,el,ΘΑφ-2Σ,1368
stops,stop_name,el,3η Στάση Νικόκλεια,1730
stops,stop_desc,el,3ηΣταΝικ,1730
stops,stop_name,el,1η Στάση Άγιος Δημητριανός 1,7778
stops,stop_desc,el,1ηΣτΑγΔη,7778
stops,stop_name,el,Δημοτικό Σχολείο Χλώρακα - Αγ. Νικολάου 2,1504
stops,stop_desc,el,ΔηΣχΧλ-ΑΝι,1504
stops,stop_name,el,Λεωφ. Κόλπου Κοραλλίων - Λεωφ. Αγίου Γεωργίου 2,5586
stops,stop_desc,el,ΚοΚο-ΑΓε,5586
stops,stop_name,el,Λεωφ. Ηγουμ. Λεόντιου - Περιστεριών,1398
stops,stop_desc,el,ΛεΗγΛε-Πε,1398
stops,stop_name,el,Αποστόλου Ανδρέου - 2η Πισσουρίου 1,5270
stops,stop_desc,el,ΑπΑν-2ηΠι,5270
stops,stop_name,el,Πυροσβεστικός Σταθμός 2,1352
stops,stop_desc,el,ΠυροσΣταθμ,1352
stops,stop_name,el,Μουσείο Αγροτικής Ζωής,1848
stops,stop_desc,el,ΜουΑγρΖωη,1848
stops,stop_name,el,Αγίων Αναργύρων - Λεωφ. Αποστ. Παύλου,1592
stops,stop_desc,el,ΑΑν-ΑπΠα,1592
stops,stop_name,el,Εκκλησία Θεοτόκου,1658
stops,stop_desc,el,ΕκκληΘεοτο,1658
stops,stop_name,el,Δημαρχείο Πάφου,1355
stops,stop_desc,el,ΔημαρΠαφου,1355
stops,stop_name,el,Λεωφ. Μεσόγης - Πανίκου Χατζηπαναγή,1440
stops,stop_desc,el,ΛεΜε-ΠαΧα,1440
stops,stop_name,el,Λεωφ. Γερόλακκου - Ζήνωνος 2,7147
stops,stop_desc,el,ΛεΓε-Ζη,7147
stops,stop_name,el,Μακούντα 2,8039
stops,stop_desc,el,Μακουντα,8039
stops,stop_name,el,Λεωφ. Ελευθερίας - Φώτη Πίττα,1853
stops,stop_desc,el,ΛεΕλ-ΦωΠι,1853
stops,stop_name,el,2η Στάση Σταυροκόννου,1776
stops,stop_desc,el,2ηΣταΣτα,1776
stops,stop_name,el,Λεωφ. Ελευθερίας - Πλατεία Αγίας Σοφιάς,1851
stops,stop_desc,el,Ελ-ΠλΑΣο,1851
stops,stop_name,el,4η Στάση Πωμός,1873
stops,stop_desc,el,4ηΣταΠωμ,1873
stops,stop_name,el,2η Στάση Σκούλλη,1885
stops,stop_desc,el,2ηΣταΣκο,1885
stops,stop_name,el,Δρόμος Τίμης - Αεροδρομίου - 4η Στάση,1605
stops,stop_desc,el,ΔρΤ-Αε-4Σ,1605
stops,stop_name,el,Αλεξάνδρου Υψηλάντη - Μιχαλάκη Χριστοδούλου 1,7813
